tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
720,2014-11-01 13:13:00,2014-11-01 13:25:00,382,University Pl & E 14 St,40.73492695,-73.99200509,497,E 17 St & Broadway,40.73704984,-73.99009296,20018,Subscriber,1985,1
720,2014-11-02 00:33:00,2014-11-02 00:45:00,483,E 12 St & 3 Ave,40.73223272,-73.98889957,293,Lafayette St & E 8 St,40.73028666,-73.9907647,20023,Subscriber,1985,1
240,2014-11-01 16:45:40,2014-11-01 16:49:40,239,Willoughby St & Fleet St,40.69196566,-73.9813018,394,E 9 St & Avenue C,40.72521311,-73.97768752,18625,Subscriber,1968,1
360,2014-11-01 23:49:06,2014-11-01 23:55:06,367,E 53 St & Lexington Ave,40.75828065,-73.97069431,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,15466,Subscriber,1963,1
180,2014-11-01 15:28:47,2014-11-01 15:31:47,164,E 47 St & 2 Ave,40.75323098,-73.97032517,434,9 Ave & W 18 St,40.74317449,-74.00366443,16786,Subscriber,1983,2
720,2014-11-01 16:00:00,2014-11-01 16:12:00,479,9 Ave & W 45 St,40.76019252,-73.9912551,427,Bus Slip & State St,40.701907,-74.013942,20004,Subscriber,1985,1
540,2014-11-01 16:17:27,2014-11-01 16:26:27,285,Broadway & E 14 St,40.73454567,-73.99074142,116,W 17 St & 8 Ave,40.74177603,-74.00149746,17251,Subscriber,1988,1
2160,2014-11-01 09:50:55,2014-11-01 10:26:55,435,W 21 St & 6 Ave,40.74173969,-73.99415556,251,Mott St & Prince St,40.72317958,-73.99480012,21542,Customer,1986,1
1020,2014-11-01 09:03:36,2014-11-01 09:20:36,540,Lexington Ave & E 26 St,40.74147286,-73.98320928,430,York St & Jay St,40.7014851,-73.98656928,20979,Subscriber,1972,1
300,2014-11-01 16:25:53,2014-11-01 16:30:53,229,Great Jones St,40.72743423,-73.99379025,401,Allen St & Rivington St,40.72019576,-73.98997825,17952,Subscriber,1969,0
660,2014-11-01 21:43:18,2014-11-01 21:54:18,538,W 49 St & 5 Ave,40.75795248,-73.97787642,493,W 45 St & 6 Ave,40.7568001,-73.98291153,16491,Subscriber,1983,0
600,2014-11-01 12:00:00,2014-11-01 12:10:00,304,Broadway & Battery Pl,40.70463334,-74.01361706,302,Avenue D & E 3 St,40.72082834,-73.97793172,20006,Subscriber,1985,1
660,2014-11-01 06:24:00,2014-11-01 06:35:00,311,Norfolk St & Broome St,40.7172274,-73.98802084,511,E 14 St & Avenue B,40.72938685,-73.97772429,20007,Subscriber,1985,1
1440,2014-11-01 18:12:38,2014-11-01 18:36:38,484,W 44 St & 5 Ave,40.75500254,-73.98014437,218,Gallatin Pl & Livingston St,40.69028437,-73.98707105,16769,Customer,1974,1
720,2014-11-01 22:00:00,2014-11-01 22:12:00,280,E 10 St & 5 Ave,40.73331967,-73.99510132,2000,Front St & Washington St,40.70255088,-73.98940236,20016,Subscriber,1985,1
300,2014-11-01 13:14:12,2014-11-01 13:19:12,496,E 16 St & 5 Ave,40.73726186,-73.99238967,377,6 Ave & Canal St,40.72243797,-74.00566443,21426,Subscriber,1987,1
480,2014-11-01 11:19:36,2014-11-01 11:27:36,271,Ashland Pl & Hanson Pl,40.68528172,-73.97805813,301,E 2 St & Avenue B,40.72217444,-73.98368779,20341,Subscriber,1973,0
840,2014-11-01 08:09:08,2014-11-01 08:23:08,519,E 42 St & Vanderbilt Ave,40.752416,-73.97837,284,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,19376,Subscriber,1963,1
1680,2014-11-01 07:50:46,2014-11-01 08:18:46,290,2 Ave & E 58 St,40.76020258,-73.96478473,360,William St & Pine St,40.70717936,-74.00887308,21445,Subscriber,1990,1
300,2014-11-01 22:23:03,2014-11-01 22:28:03,457,Broadway & W 58 St,40.76695317,-73.98169333,499,Broadway & W 60 St,40.76915505,-73.98191841,17318,Subscriber,1982,1
780,2014-11-01 10:37:59,2014-11-01 10:50:59,237,E 11 St & 2 Ave,40.73047309,-73.98672378,406,Hicks St & Montague St,40.69512845,-73.99595065,18632,Subscriber,1977,1
840,2014-11-01 09:14:36,2014-11-01 09:28:36,2017,E 43 St & 2 Ave,40.75022392,-73.97121414,446,W 24 St & 7 Ave,40.74487634,-73.99529885,16126,Subscriber,1966,1
720,2014-11-02 00:04:00,2014-11-02 00:16:00,2012,E 27 St & 1 Ave,40.739445,-73.976806,364,Lafayette Ave & Classon Ave,40.68900443,-73.96023854,20023,Subscriber,1985,1
1200,2014-11-01 14:21:35,2014-11-01 14:41:35,448,W 37 St & 10 Ave,40.75660359,-73.9979009,263,Elizabeth St & Hester St,40.71729,-73.996375,16090,Subscriber,1982,2
720,2014-11-01 17:44:50,2014-11-01 17:56:50,301,E 2 St & Avenue B,40.72217444,-73.98368779,402,Broadway & E 22 St,40.7403432,-73.98955109,18606,Subscriber,1961,2
1380,2014-11-01 14:12:28,2014-11-01 14:35:28,306,Cliff St & Fulton St,40.70823502,-74.00530063,480,W 53 St & 10 Ave,40.76669671,-73.99061728,21614,Subscriber,1957,1
2100,2014-11-01 20:44:48,2014-11-01 21:19:48,228,E 48 St & 3 Ave,40.7546011026,-73.971878855,297,E 15 St & 3 Ave,40.734232,-73.986923,21156,Subscriber,1961,1
720,2014-11-01 08:17:36,2014-11-01 08:29:36,402,Broadway & E 22 St,40.7403432,-73.98955109,250,Lafayette St & Jersey St,40.72456089,-73.99565293,19059,Subscriber,1985,2
420,2014-11-01 08:34:12,2014-11-01 08:41:12,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,472,E 32 St & Park Ave,40.7457121,-73.98194829,18633,Subscriber,1970,1
600,2014-11-01 07:02:13,2014-11-01 07:12:13,470,W 20 St & 8 Ave,40.74345335,-74.00004031,479,9 Ave & W 45 St,40.76019252,-73.9912551,20194,Subscriber,1971,2
720,2014-11-01 23:55:00,2014-11-02 00:07:00,410,Suffolk St & Stanton St,40.72066442,-73.98517977,497,E 17 St & Broadway,40.73704984,-73.99009296,20019,Subscriber,1985,1
720,2014-11-01 15:27:00,2014-11-01 15:39:00,314,Cadman Plaza West & Montague St,40.69383,-73.990539,521,8 Ave & W 31 St,40.75044999,-73.99481051,20027,Subscriber,1985,1
360,2014-11-01 19:03:31,2014-11-01 19:09:31,151,Cleveland Pl & Spring St,40.7218158,-73.99720307,495,W 47 St & 10 Ave,40.76269882,-73.99301222,18735,Subscriber,1987,2
720,2014-11-01 19:52:12,2014-11-01 20:04:12,483,E 12 St & 3 Ave,40.73223272,-73.98889957,476,E 31 St & 3 Ave,40.74394314,-73.97966069,16823,Subscriber,1990,2
480,2014-11-01 20:10:24,2014-11-01 20:18:24,358,Christopher St & Greenwich St,40.73291553,-74.00711384,528,2 Ave & E 31 St,40.74290902,-73.97706058,19023,Customer,1978,2
720,2014-11-02 00:02:00,2014-11-02 00:14:00,347,W Houston St & Hudson St,40.72873888,-74.00748842,485,W 37 St & 5 Ave,40.75038009,-73.98338988,20001,Subscriber,1985,1
540,2014-11-01 10:00:00,2014-11-01 10:09:00,241,DeKalb Ave & S Portland Ave,40.68981035,-73.97493121,469,Broadway & W 53 St,40.76344058,-73.98268129,20026,Subscriber,1985,1
1080,2014-11-01 10:38:25,2014-11-01 10:56:25,457,Broadway & W 58 St,40.76695317,-73.98169333,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,15003,Subscriber,1984,1
780,2014-11-01 18:15:44,2014-11-01 18:28:44,237,E 11 St & 2 Ave,40.73047309,-73.98672378,530,11 Ave & W 59 St,40.771522,-73.990541,15935,Subscriber,1993,0
300,2014-11-01 23:40:00,2014-11-01 23:45:00,545,E 23 St & 1 Ave,40.736502,-73.97809472,229,Great Jones St,40.72743423,-73.99379025,20000,Subscriber,1985,1
720,2014-11-01 22:26:00,2014-11-01 22:38:00,298,3 Ave & Schermerhorn St,40.68683208,-73.9796772,521,8 Ave & W 31 St,40.75044999,-73.99481051,20016,Subscriber,1985,1
540,2014-11-01 11:05:35,2014-11-01 11:14:35,472,E 32 St & Park Ave,40.7457121,-73.98194829,427,Bus Slip & State St,40.701907,-74.013942,21465,Subscriber,1972,2
360,2014-11-01 23:08:24,2014-11-01 23:14:24,521,8 Ave & W 31 St,40.75044999,-73.99481051,519,E 42 St & Vanderbilt Ave,40.752416,-73.97837,14618,Subscriber,1971,2
300,2014-11-01 16:48:15,2014-11-01 16:53:15,476,E 31 St & 3 Ave,40.74394314,-73.97966069,238,Bank St & Washington St,40.7361967,-74.00859207,16071,Customer,1989,1
720,2014-11-01 19:15:00,2014-11-01 19:27:00,2017,E 43 St & 2 Ave,40.75022392,-73.97121414,293,Lafayette St & E 8 St,40.73028666,-73.9907647,20022,Subscriber,1985,1
660,2014-11-01 20:56:41,2014-11-01 21:07:41,355,Bayard St & Baxter St,40.71602118,-73.99974372,386,Centre St & Worth St,40.71494807,-74.00234482,21438,Subscriber,1984,2
2160,2014-11-01 13:23:38,2014-11-01 13:59:38,523,W 38 St & 8 Ave,40.75466591,-73.99138152,474,5 Ave & E 29 St,40.7451677,-73.98683077,21306,Subscriber,1994,1
720,2014-11-01 08:22:00,2014-11-01 08:34:00,348,W Broadway & Spring St,40.72490985,-74.00154702,497,E 17 St & Broadway,40.73704984,-73.99009296,20009,Subscriber,1985,1
960,2014-11-01 19:37:03,2014-11-01 19:53:03,412,Forsyth St & Canal St,40.7158155,-73.99422366,531,Forsyth St & Broome St,40.71893904,-73.99266288,19679,Customer,1978,1
240,2014-11-01 19:06:17,2014-11-01 19:10:17,302,Avenue D & E 3 St,40.72082834,-73.97793172,284,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,20603,Subscriber,1970,1
1020,2014-11-01 08:44:13,2014-11-01 09:01:13,368,Carmine St & 6 Ave,40.73038599,-74.00214988,498,Broadway & W 32 St,40.74854862,-73.98808416,16583,Subscriber,1980,1
1500,2014-11-01 17:21:46,2014-11-01 17:46:46,304,Broadway & Battery Pl,40.70463334,-74.01361706,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,15549,Subscriber,1966,1
300,2014-11-01 07:41:21,2014-11-01 07:46:21,238,Bank St & Washington St,40.7361967,-74.00859207,496,E 16 St & 5 Ave,40.73726186,-73.99238967,15042,Subscriber,1973,0
420,2014-11-01 10:42:57,2014-11-01 10:49:57,352,W 56 St & 6 Ave,40.76340613,-73.97722479,445,E 10 St & Avenue A,40.72740794,-73.98142006,19101,Subscriber,1986,0
720,2014-11-01 13:38:00,2014-11-01 13:50:00,456,E 53 St & Madison Ave,40.7597108,-73.97402311,521,8 Ave & W 31 St,40.75044999,-73.99481051,20029,Subscriber,1985,1
2220,2014-11-01 19:03:24,2014-11-01 19:40:24,307,Canal St & Rutgers St,40.71427487,-73.98990025,2004,6 Ave & Broome St,40.724399,-74.004704,21183,Subscriber,1969,1
420,2014-11-02 00:04:00,2014-11-02 00:11:00,72,W 52 St & 11 Ave,40.76727216,-73.99392888,465,Broadway & W 41 St,40.75513557,-73.98658032,20002,Subscriber,1985,1
540,2014-11-01 22:29:03,2014-11-01 22:38:03,519,E 42 St & Vanderbilt Ave,40.752416,-73.97837,387,Centre St & Chambers St,40.71273266,-74.0046073,17082,Subscriber,1963,0
1200,2014-11-01 18:40:45,2014-11-01 19:00:45,432,E 7 St & Avenue A,40.72621788,-73.98379855,310,State St & Smith St,40.68926942,-73.98912867,18669,Customer,1980,1
420,2014-11-01 16:24:03,2014-11-01 16:31:03,511,E 14 St & Avenue B,40.72938685,-73.97772429,265,Stanton St & Chrystie St,40.72229346,-73.99147535,15264,Subscriber,1983,1
600,2014-11-01 00:08:00,2014-11-01 00:18:00,261,Johnson St & Gold St,40.69474881,-73.98362464,294,Washington Square E,40.73049393,-73.9957214,20015,Subscriber,1985,1
1200,2014-11-01 11:01:29,2014-11-01 11:21:29,247,Perry St & Bleecker St,40.73535398,-74.00483091,358,Christopher St & Greenwich St,40.73291553,-74.00711384,16517,Subscriber,1972,1
1680,2014-11-01 18:37:30,2014-11-01 19:05:30,237,E 11 St & 2 Ave,40.73047309,-73.98672378,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,14600,Subscriber,1955,0
1200,2014-11-01 16:34:12,2014-11-01 16:54:12,223,W 13 St & 7 Ave,40.73781509,-73.99994661,492,W 33 St & 7 Ave,40.75019995,-73.99093085,18028,Subscriber,1968,2
660,2014-11-01 17:09:53,2014-11-01 17:20:53,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,404,9 Ave & W 14 St,40.7405826,-74.00550867,15128,Subscriber,1971,1
480,2014-11-01 09:02:45,2014-11-01 09:10:45,3002,South End Ave & Liberty St,40.711512,-74.015756,341,Stanton St & Mangin St,40.71782143,-73.97628939,21122,Subscriber,1989,1
900,2014-11-01 09:27:44,2014-11-01 09:42:44,164,E 47 St & 2 Ave,40.75323098,-73.97032517,317,E 6 St & Avenue B,40.72453734,-73.98185424,16854,Subscriber,1981,1
720,2014-11-02 00:19:00,2014-11-02 00:31:00,364,Lafayette Ave & Classon Ave,40.68900443,-73.96023854,483,E 12 St & 3 Ave,40.73223272,-73.98889957,20023,Subscriber,1985,1
720,2014-11-01 10:11:00,2014-11-01 10:23:00,469,Broadway & W 53 St,40.76344058,-73.98268129,497,E 17 St & Broadway,40.73704984,-73.99009296,20026,Subscriber,1985,1
120,2014-11-01 20:33:41,2014-11-01 20:35:41,358,Christopher St & Greenwich St,40.73291553,-74.00711384,439,E 4 St & 2 Ave,40.7262807,-73.98978041,19249,Customer,1988,1
720,2014-11-01 23:45:00,2014-11-01 23:57:00,515,W 43 St & 10 Ave,40.76009437,-73.99461843,492,W 33 St & 7 Ave,40.75019995,-73.99093085,20014,Subscriber,1985,1
240,2014-11-01 13:49:03,2014-11-01 13:53:03,239,Willoughby St & Fleet St,40.69196566,-73.9813018,505,6 Ave & W 33 St,40.74901271,-73.98848395,20133,Subscriber,1973,1
1860,2014-11-01 19:27:25,2014-11-01 19:58:25,426,West St & Chambers St,40.71754834,-74.01322069,487,E 20 St & FDR Drive,40.73314259,-73.97573881,14622,Subscriber,1974,2
300,2014-11-01 23:40:00,2014-11-01 23:45:00,514,12 Ave & W 40 St,40.76087502,-74.00277668,433,E 13 St & Avenue A,40.72955361,-73.98057249,20011,Subscriber,1985,1
960,2014-11-01 17:16:12,2014-11-01 17:32:12,365,Fulton St & Grand Ave,40.68223166,-73.9614583,496,E 16 St & 5 Ave,40.73726186,-73.99238967,19516,Subscriber,1987,1
540,2014-11-01 20:46:43,2014-11-01 20:55:43,433,E 13 St & Avenue A,40.72955361,-73.98057249,355,Bayard St & Baxter St,40.71602118,-73.99974372,14871,Subscriber,1979,1
1140,2014-11-01 19:06:28,2014-11-01 19:25:28,264,Maiden Ln & Pearl St,40.70706456,-74.00731853,393,E 5 St & Avenue C,40.72299208,-73.97995466,16535,Subscriber,1985,0
540,2014-11-01 10:44:04,2014-11-01 10:53:04,285,Broadway & E 14 St,40.73454567,-73.99074142,462,W 22 St & 10 Ave,40.74691959,-74.00451887,19375,Subscriber,1971,1
720,2014-11-01 23:50:00,2014-11-02 00:02:00,311,Norfolk St & Broome St,40.7172274,-73.98802084,539,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,20013,Subscriber,1985,1
1140,2014-11-01 12:50:40,2014-11-01 13:09:40,450,W 49 St & 8 Ave,40.76227205,-73.98788205,251,Mott St & Prince St,40.72317958,-73.99480012,17559,Subscriber,1987,2
300,2014-11-01 22:42:09,2014-11-01 22:47:09,366,Clinton Ave & Myrtle Ave,40.693261,-73.968896,532,S 5 Pl & S 4 St,40.710451,-73.960876,15377,Subscriber,1951,1
1500,2014-11-01 09:18:19,2014-11-01 09:43:19,474,5 Ave & E 29 St,40.7451677,-73.98683077,257,Lispenard St & Broadway,40.71939226,-74.00247214,16142,Subscriber,1976,1
720,2014-11-01 08:00:00,2014-11-01 08:12:00,363,West Thames St,40.70834698,-74.01713445,357,E 11 St & Broadway,40.73261787,-73.99158043,20017,Subscriber,1985,1
720,2014-11-01 08:13:00,2014-11-01 08:25:00,357,E 11 St & Broadway,40.73261787,-73.99158043,521,8 Ave & W 31 St,40.75044999,-73.99481051,20017,Subscriber,1985,1
720,2014-11-01 15:24:00,2014-11-01 15:36:00,330,Reade St & Broadway,40.71450451,-74.00562789,2017,E 43 St & 2 Ave,40.75022392,-73.97121414,20024,Subscriber,1985,1
480,2014-11-01 14:31:56,2014-11-01 14:39:56,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,403,E 2 St & 2 Ave,40.72502876,-73.99069656,19212,Subscriber,1990,1
480,2014-11-01 23:40:00,2014-11-01 23:48:00,336,Sullivan St & Washington Sq,40.73047747,-73.99906065,325,E 19 St & 3 Ave,40.73624527,-73.98473765,20002,Subscriber,1985,1
540,2014-11-01 13:00:00,2014-11-01 13:09:00,72,W 52 St & 11 Ave,40.76727216,-73.99392888,382,University Pl & E 14 St,40.73492695,-73.99200509,20018,Subscriber,1985,1
360,2014-11-01 14:23:53,2014-11-01 14:29:53,216,Columbia Heights & Cranberry St,40.70037867,-73.99548059,457,Broadway & W 58 St,40.76695317,-73.98169333,19041,Subscriber,1981,0
1500,2014-11-01 12:43:15,2014-11-01 13:08:15,173,Broadway & W 49 St,40.76064679,-73.98442659,363,West Thames St,40.70834698,-74.01713445,20337,Subscriber,1960,2
420,2014-11-01 19:36:31,2014-11-01 19:43:31,317,E 6 St & Avenue B,40.72453734,-73.98185424,418,Front St & Gold St,40.70224,-73.982578,21572,Subscriber,1977,1
2220,2014-11-01 07:53:47,2014-11-01 08:30:47,377,6 Ave & Canal St,40.72243797,-74.00566443,462,W 22 St & 10 Ave,40.74691959,-74.00451887,14529,Subscriber,1900,1
300,2014-11-01 09:00:00,2014-11-01 09:05:00,265,Stanton St & Chrystie St,40.72229346,-73.99147535,322,Clinton St & Tillary St,40.696192,-73.991218,20028,Subscriber,1985,1
420,2014-11-01 13:44:42,2014-11-01 13:51:42,267,Broadway & W 36 St,40.75097711,-73.98765428,546,E 30 St & Park Ave S,40.74444921,-73.98303529,21369,Subscriber,1970,1
480,2014-11-01 06:15:00,2014-11-01 06:23:00,2003,1 Ave & E 18 St,40.73416059,-73.98024289,311,Norfolk St & Broome St,40.7172274,-73.98802084,20007,Subscriber,1985,1
720,2014-11-01 23:48:00,2014-11-02 00:00:00,229,Great Jones St,40.72743423,-73.99379025,497,E 17 St & Broadway,40.73704984,-73.99009296,20000,Subscriber,1985,1
2280,2014-11-01 13:00:54,2014-11-01 13:38:54,311,Norfolk St & Broome St,40.7172274,-73.98802084,546,E 30 St & Park Ave S,40.74444921,-73.98303529,20683,Subscriber,1959,2
1140,2014-11-01 19:38:39,2014-11-01 19:57:39,326,E 11 St & 1 Ave,40.72953837,-73.98426726,351,Front St & Maiden Ln,40.70530954,-74.00612572,15135,Customer,1968,1
240,2014-11-01 18:18:56,2014-11-01 18:22:56,318,E 43 St & Vanderbilt Ave,40.75320159,-73.9779874,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,16561,Customer,1982,1
1680,2014-11-01 15:15:36,2014-11-01 15:43:36,428,E 3 St & 1 Ave,40.72467721,-73.98783413,410,Suffolk St & Stanton St,40.72066442,-73.98517977,17373,Customer,1974,2
420,2014-11-01 16:44:22,2014-11-01 16:51:22,348,W Broadway & Spring St,40.72490985,-74.00154702,2008,Little West St & 1 Pl,40.70569254,-74.01677685,17597,Subscriber,1981,1
360,2014-11-01 13:59:17,2014-11-01 14:05:17,347,W Houston St & Hudson St,40.72873888,-74.00748842,483,E 12 St & 3 Ave,40.73223272,-73.98889957,18032,Customer,1974,1
540,2014-11-01 21:38:54,2014-11-01 21:47:54,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,446,W 24 St & 7 Ave,40.74487634,-73.99529885,20122,Customer,1980,2
240,2014-11-01 20:10:04,2014-11-01 20:14:04,444,Broadway & W 24 St,40.7423543,-73.98915076,237,E 11 St & 2 Ave,40.73047309,-73.98672378,21265,Subscriber,1970,1
540,2014-11-01 16:26:44,2014-11-01 16:35:44,492,W 33 St & 7 Ave,40.75019995,-73.99093085,357,E 11 St & Broadway,40.73261787,-73.99158043,17336,Customer,1969,1
360,2014-11-01 08:00:00,2014-11-01 08:06:00,499,Broadway & W 60 St,40.76915505,-73.98191841,465,Broadway & W 41 St,40.75513557,-73.98658032,20009,Subscriber,1985,1
660,2014-11-01 08:43:32,2014-11-01 08:54:32,315,South St & Gouverneur Ln,40.70355377,-74.00670227,485,W 37 St & 5 Ave,40.75038009,-73.98338988,16996,Subscriber,1956,2
720,2014-11-01 23:00:00,2014-11-01 23:12:00,482,W 15 St & 7 Ave,40.73935542,-73.99931783,447,8 Ave & W 52 St,40.76370739,-73.9851615,20021,Subscriber,1985,1
540,2014-11-01 15:03:01,2014-11-01 15:12:01,394,E 9 St & Avenue C,40.72521311,-73.97768752,251,Mott St & Prince St,40.72317958,-73.99480012,21351,Subscriber,1992,1
660,2014-11-01 23:40:00,2014-11-01 23:51:00,531,Forsyth St & Broome St,40.71893904,-73.99266288,410,Suffolk St & Stanton St,40.72066442,-73.98517977,20019,Subscriber,1985,1
540,2014-11-01 22:15:00,2014-11-01 22:24:00,2000,Front St & Washington St,40.70255088,-73.98940236,298,3 Ave & Schermerhorn St,40.68683208,-73.9796772,20016,Subscriber,1985,1
600,2014-11-01 12:49:01,2014-11-01 12:59:01,350,Clinton St & Grand St,40.71559509,-73.9870295,312,Allen St & E Houston St,40.722055,-73.989111,19296,Subscriber,1985,2
720,2014-11-01 23:55:00,2014-11-02 00:07:00,379,W 31 St & 7 Ave,40.749156,-73.9916,293,Lafayette St & E 8 St,40.73028666,-73.9907647,20010,Subscriber,1985,1
480,2014-11-01 12:16:39,2014-11-01 12:24:39,500,Broadway & W 51 St,40.76228826,-73.98336183,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,19792,Subscriber,1965,1
720,2014-11-01 00:21:00,2014-11-01 00:33:00,294,Washington Square E,40.73049393,-73.9957214,497,E 17 St & Broadway,40.73704984,-73.99009296,20015,Subscriber,1985,1
420,2014-11-01 17:48:43,2014-11-01 17:55:43,116,W 17 St & 8 Ave,40.74177603,-74.00149746,434,9 Ave & W 18 St,40.74317449,-74.00366443,14833,Subscriber,1965,2
1500,2014-11-01 20:29:23,2014-11-01 20:54:23,519,E 42 St & Vanderbilt Ave,40.752416,-73.97837,479,9 Ave & W 45 St,40.76019252,-73.9912551,20998,Subscriber,1958,2
360,2014-11-01 09:33:45,2014-11-01 09:39:45,310,State St & Smith St,40.68926942,-73.98912867,465,Broadway & W 41 St,40.75513557,-73.98658032,21365,Subscriber,1972,1
720,2014-11-01 16:13:00,2014-11-01 16:25:00,427,Bus Slip & State St,40.701907,-74.013942,521,8 Ave & W 31 St,40.75044999,-73.99481051,20004,Subscriber,1985,1
300,2014-11-01 07:17:43,2014-11-01 07:22:43,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,410,Suffolk St & Stanton St,40.72066442,-73.98517977,17332,Subscriber,1982,1
600,2014-11-01 18:02:42,2014-11-01 18:12:42,2010,Grand St & Greene St,40.72165481,-74.00234737,434,9 Ave & W 18 St,40.74317449,-74.00366443,19481,Subscriber,1962,1
