tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
1560,2014-01-31 13:52:30,2014-01-31 14:18:30,8,Hudson St & Reade St,40.71534,-74.00915,44,St James Pl & Pearl St,40.71117,-74.00016,20016,Customer,1960,1
660,2014-01-31 13:21:55,2014-01-31 13:32:55,60,Columbus Ave & W 72 St,40.77813,-73.97371,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,20028,Customer,1981,2
1680,2014-01-31 11:01:35,2014-01-31 11:29:35,44,St James Pl & Pearl St,40.71117,-74.00016,28,Stanton St & Chrystie St,40.72229,-73.99147,20062,Subscriber,1954,0
600,2014-01-31 23:40:00,2014-01-31 23:50:00,9,W 52 St & 9 Ave,40.7644,-73.9878,52,E 33 St & 1 Ave,40.74402,-73.97196,20002,Customer,1965,2
720,2014-01-31 17:07:00,2014-01-31 17:19:00,7,Washington Square E,40.73049,-73.99572,8,Hudson St & Reade St,40.71534,-74.00915,20009,Customer,1975,2
720,2014-01-31 23:52:00,2014-02-01 00:04:00,52,E 33 St & 1 Ave,40.74402,-73.97196,9,W 52 St & 9 Ave,40.7644,-73.9878,20002,Subscriber,1982,0
1140,2014-01-31 17:56:00,2014-01-31 18:15:00,52,E 33 St & 1 Ave,40.74402,-73.97196,60,Columbus Ave & W 72 St,40.77813,-73.97371,20044,Subscriber,1962,1
1920,2014-01-31 07:48:38,2014-01-31 08:20:38,60,Columbus Ave & W 72 St,40.77813,-73.97371,44,St James Pl & Pearl St,40.71117,-74.00016,20046,Customer,1982,1
1980,2014-01-31 07:38:28,2014-01-31 08:11:28,44,St James Pl & Pearl St,40.71117,-74.00016,52,E 33 St & 1 Ave,40.74402,-73.97196,20058,Customer,1983,1
360,2014-01-31 15:29:51,2014-01-31 15:35:51,47,E 20 St & Park Ave,40.73818,-73.98433,60,Columbus Ave & W 72 St,40.77813,-73.97371,20018,Customer,1992,0
720,2014-01-31 14:37:23,2014-01-31 14:49:23,60,Columbus Ave & W 72 St,40.77813,-73.97371,41,Grand St & Elizabeth St,40.7185,-73.9972,20017,Subscriber,1983,2
1140,2014-01-31 14:54:48,2014-01-31 15:13:48,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,47,E 20 St & Park Ave,40.73818,-73.98433,20077,Subscriber,1952,1
780,2014-01-31 12:58:41,2014-01-31 13:11:41,60,Columbus Ave & W 72 St,40.77813,-73.97371,47,E 20 St & Park Ave,40.73818,-73.98433,20075,Customer,1969,1
1680,2014-01-31 16:21:19,2014-01-31 16:49:19,60,Columbus Ave & W 72 St,40.77813,-73.97371,44,St James Pl & Pearl St,40.71117,-74.00016,20055,Subscriber,1974,1
720,2014-01-31 13:14:00,2014-01-31 13:26:00,47,E 20 St & Park Ave,40.73818,-73.98433,52,E 33 St & 1 Ave,40.74402,-73.97196,20005,Customer,1967,0
2100,2014-01-31 08:51:05,2014-01-31 09:26:05,9,W 52 St & 9 Ave,40.7644,-73.9878,44,St James Pl & Pearl St,40.71117,-74.00016,20035,Customer,1959,1
600,2014-01-31 08:13:12,2014-01-31 08:23:12,52,E 33 St & 1 Ave,40.74402,-73.97196,47,E 20 St & Park Ave,40.73818,-73.98433,20071,Subscriber,1971,2
1080,2014-01-31 13:23:38,2014-01-31 13:41:38,41,Grand St & Elizabeth St,40.7185,-73.9972,44,St James Pl & Pearl St,40.71117,-74.00016,20040,Customer,1999,1
1860,2014-01-31 09:43:48,2014-01-31 10:14:48,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,60,Columbus Ave & W 72 St,40.77813,-73.97371,20036,Subscriber,2005,2
1560,2014-01-31 07:17:52,2014-01-31 07:43:52,8,Hudson St & Reade St,40.71534,-74.00915,60,Columbus Ave & W 72 St,40.77813,-73.97371,20070,Customer,1959,1
2100,2014-01-31 12:59:29,2014-01-31 13:34:29,41,Grand St & Elizabeth St,40.7185,-73.9972,47,E 20 St & Park Ave,40.73818,-73.98433,20051,Subscriber,1984,1
1680,2014-01-31 11:58:04,2014-01-31 12:26:04,9,W 52 St & 9 Ave,40.7644,-73.9878,41,Grand St & Elizabeth St,40.7185,-73.9972,20026,Customer,1987,0
1200,2014-01-31 08:57:18,2014-01-31 09:17:18,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,47,E 20 St & Park Ave,40.73818,-73.98433,20083,Subscriber,1966,0
420,2014-01-31 12:12:00,2014-01-31 12:19:00,8,Hudson St & Reade St,40.71534,-74.00915,7,Washington Square E,40.73049,-73.99572,20004,Customer,1959,1
720,2014-01-31 13:00:00,2014-01-31 13:12:00,60,Columbus Ave & W 72 St,40.77813,-73.97371,47,E 20 St & Park Ave,40.73818,-73.98433,20005,Subscriber,2000,1
1620,2014-01-31 17:22:48,2014-01-31 17:49:48,9,W 52 St & 9 Ave,40.7644,-73.9878,41,Grand St & Elizabeth St,40.7185,-73.9972,20020,Customer,1986,1
2100,2014-01-31 12:22:32,2014-01-31 12:57:32,28,Stanton St & Chrystie St,40.72229,-73.99147,60,Columbus Ave & W 72 St,40.77813,-73.97371,20027,Subscriber,1993,2
1740,2014-01-31 12:43:58,2014-01-31 13:12:58,9,W 52 St & 9 Ave,40.7644,-73.9878,52,E 33 St & 1 Ave,40.74402,-73.97196,20039,Subscriber,1988,1
720,2014-02-01 00:05:00,2014-02-01 00:17:00,41,Grand St & Elizabeth St,40.7185,-73.9972,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,20007,Subscriber,2002,1
1500,2014-01-31 11:13:49,2014-01-31 11:38:49,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,52,E 33 St & 1 Ave,40.74402,-73.97196,20038,Subscriber,1982,0
720,2014-01-31 23:57:00,2014-02-01 00:09:00,28,Stanton St & Chrystie St,40.72229,-73.99147,7,Washington Square E,40.73049,-73.99572,20000,Customer,1959,0
540,2014-01-31 08:46:46,2014-01-31 08:55:46,41,Grand St & Elizabeth St,40.7185,-73.9972,52,E 33 St & 1 Ave,40.74402,-73.97196,20047,Customer,2003,2
1560,2014-01-31 10:14:36,2014-01-31 10:40:36,52,E 33 St & 1 Ave,40.74402,-73.97196,41,Grand St & Elizabeth St,40.7185,-73.9972,20061,Subscriber,1977,1
1140,2014-01-31 11:15:43,2014-01-31 11:34:43,7,Washington Square E,40.73049,-73.99572,44,St James Pl & Pearl St,40.71117,-74.00016,20074,Customer,1976,1
840,2014-01-31 17:32:24,2014-01-31 17:46:24,7,Washington Square E,40.73049,-73.99572,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,20080,Subscriber,1972,2
1680,2014-01-31 13:37:01,2014-01-31 14:05:01,7,Washington Square E,40.73049,-73.99572,41,Grand St & Elizabeth St,40.7185,-73.9972,20076,Subscriber,1978,2
720,2014-01-31 09:16:00,2014-01-31 09:28:00,60,Columbus Ave & W 72 St,40.77813,-73.97371,8,Hudson St & Reade St,40.71534,-74.00915,20001,Subscriber,1982,2
720,2014-02-01 00:04:00,2014-02-01 00:16:00,8,Hudson St & Reade St,40.71534,-74.00915,8,Hudson St & Reade St,40.71534,-74.00915,20008,Subscriber,1959,2
1380,2014-01-31 07:20:13,2014-01-31 07:43:13,44,St James Pl & Pearl St,40.71117,-74.00016,41,Grand St & Elizabeth St,40.7185,-73.9972,20010,Customer,1977,1
2040,2014-01-31 09:53:18,2014-01-31 10:27:18,8,Hudson St & Reade St,40.71534,-74.00915,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,20060,Customer,1960,0
1920,2014-01-31 13:44:19,2014-01-31 14:16:19,52,E 33 St & 1 Ave,40.74402,-73.97196,41,Grand St & Elizabeth St,40.7185,-73.9972,20064,Customer,2001,2
1320,2014-01-31 10:02:13,2014-01-31 10:24:13,8,Hudson St & Reade St,40.71534,-74.00915,41,Grand St & Elizabeth St,40.7185,-73.9972,20025,Customer,1977,2
1380,2014-01-31 16:59:19,2014-01-31 17:22:19,28,Stanton St & Chrystie St,40.72229,-73.99147,47,E 20 St & Park Ave,40.73818,-73.98433,20067,Customer,1988,0
840,2014-01-31 18:36:12,2014-01-31 18:50:12,52,E 33 St & 1 Ave,40.74402,-73.97196,60,Columbus Ave & W 72 St,40.77813,-73.97371,20021,Subscriber,1984,2
300,2014-01-31 23:48:00,2014-01-31 23:53:00,7,Washington Square E,40.73049,-73.99572,28,Stanton St & Chrystie St,40.72229,-73.99147,20000,Subscriber,1972,2
1500,2014-01-31 11:22:25,2014-01-31 11:47:25,52,E 33 St & 1 Ave,40.74402,-73.97196,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,20050,Customer,1993,2
1440,2014-01-31 08:05:48,2014-01-31 08:29:48,52,E 33 St & 1 Ave,40.74402,-73.97196,47,E 20 St & Park Ave,40.73818,-73.98433,20023,Subscriber,2002,0
1980,2014-01-31 15:25:07,2014-01-31 15:58:07,44,St James Pl & Pearl St,40.71117,-74.00016,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,20078,Subscriber,1989,0
1140,2014-01-31 15:11:09,2014-01-31 15:30:09,8,Hudson St & Reade St,40.71534,-74.00915,44,St James Pl & Pearl St,40.71117,-74.00016,20066,Subscriber,1983,0
660,2014-01-31 10:22:37,2014-01-31 10:33:37,41,Grand St & Elizabeth St,40.7185,-73.9972,47,E 20 St & Park Ave,40.73818,-73.98433,20037,Subscriber,1990,0
